,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
1181,대영채비,포르쉐 데스티네이션 홈플러스 부산아시아드점,1,AC완속,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(지하1층)(1208 부산아시아드주경기장노외주차장 홈플러스 아시아드점(지하1층)),제한없음,종합운동장로 7홈플러스 아시아드점(지하1층)(1208 부산아시아드주경기장노외주차장 홈플러스 아시아드점(지하1층))
1182,대영채비,포르쉐 데스티네이션 홈플러스 부산아시아드점,2,AC완속,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(지하1층)(1208 부산아시아드주경기장노외주차장 홈플러스 아시아드점(지하1층)),제한없음,종합운동장로 7홈플러스 아시아드점(지하1층)(1208 부산아시아드주경기장노외주차장 홈플러스 아시아드점(지하1층))
1183,대영채비,포르쉐 데스티네이션 홈플러스 부산아시아드점,3,AC완속,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(지하1층)(1208 부산아시아드주경기장노외주차장 홈플러스 아시아드점(지하1층)),제한없음,종합운동장로 7홈플러스 아시아드점(지하1층)(1208 부산아시아드주경기장노외주차장 홈플러스 아시아드점(지하1층))
1184,대영채비,한국전기안전공사 부산울산지역본부,1,AC완속,부산광역시,중구,부산광역시 중구 해관로 27한국전기안전공사 부산울산지역본부(중앙동2가 18-1),제한없음,관로 27한국전기안전공사 부산울산지역본부(중앙동2가 18-1)
1185,대영채비,한국전기안전공사 부산울산지역본부,2,AC완속,부산광역시,중구,부산광역시 중구 해관로 27한국전기안전공사 부산울산지역본부(중앙동2가 18-1),제한없음,관로 27한국전기안전공사 부산울산지역본부(중앙동2가 18-1)
1186,대영채비,해운대 경보이리스오션,1,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 중동1로19번길 24해운대 경보이리스오션(해운대 경보이리스오션),제한없음, 중동1로19번길 24해운대 경보이리스오션(해운대 경보이리스오션)
1187,대영채비,해운대 온천센터 주차빌딩,1,DC차데모+AC3상+DC콤보,부산광역시,해운대구,부산광역시 해운대구 중동2로10번길 21해운대 온천센터 주차빌딩 1층,제한없음, 중동2로10번길 21해운대 온천센터 주차빌딩 1층
1188,대영채비,현대엔지니어링 고려제강 제 1주차장,1,DC콤보,부산광역시,수영구,부산광역시 수영구 구락로 150망미동 200-1 현대엔지니어링 고려제강 제 1주차장(실외)(191-1 고려제강(주)),제한없음,구락로 150망미동 200-1 현대엔지니어링 고려제강 제 1주차장(실외)(191-1 고려제강(주))
1189,대영채비,현대엔지니어링 고려제강 제 1주차장,2,DC콤보,부산광역시,수영구,부산광역시 수영구 구락로 150망미동 200-1 현대엔지니어링 고려제강 제 1주차장(실외)(191-1 고려제강(주)),제한없음,구락로 150망미동 200-1 현대엔지니어링 고려제강 제 1주차장(실외)(191-1 고려제강(주))
1190,대영채비,홈플러스 아시아드점,1,AC완속,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장),제한없음,종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장)
1191,대영채비,홈플러스 아시아드점,2,AC완속,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장),제한없음,종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장)
1192,대영채비,홈플러스 아시아드점,3,AC완속,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장),제한없음,종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장)
1193,대영채비,홈플러스 아시아드점,4,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장),제한없음,종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장)
1194,대영채비,홈플러스 아시아드점,5,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장),제한없음,종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장)
1195,대영채비,홈플러스 아시아드점,6,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장),제한없음,종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장)
1196,대영채비,홈플러스 아시아드점,7,DC차데모+AC3상+DC콤보,부산광역시,연제구,부산광역시 연제구 종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장),제한없음,종합운동장로 7홈플러스 아시아드점(1208 부산아시아드주경기장노외주차장)
1197,클린일렉스,(주)테크로스,2,AC완속,부산광역시,강서구,부산광역시 강서구 녹산산업북로 433.(신호동 185-1),제한없음,녹산산업북로 433.(신호동 185-1)
1198,클린일렉스,(주)피아크,1,DC콤보,부산광역시,영도구,부산광역시 영도구 해양로195번길 180.(동삼동 201-6),제한없음,해양로195번길 180.(동삼동 201-6)
1199,클린일렉스,고원아파트1단지,1,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 천산로 28고원아파트1단지,제한없음,장안읍 천산로 28고원아파트1단지
1200,클린일렉스,고원아파트1단지,2,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 천산로 28고원아파트1단지,제한없음,장안읍 천산로 28고원아파트1단지
1201,클린일렉스,고원아파트2단지,1,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 천산로 28고원아파트2단지,제한없음,장안읍 천산로 28고원아파트2단지
1202,클린일렉스,고원아파트2단지,2,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 천산로 28고원아파트2단지,제한없음,장안읍 천산로 28고원아파트2단지
1203,클린일렉스,고원아파트2단지,3,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 천산로 28고원아파트2단지,제한없음,장안읍 천산로 28고원아파트2단지
1204,클린일렉스,고원아파트2단지,4,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 천산로 28고원아파트2단지,제한없음,장안읍 천산로 28고원아파트2단지
1205,클린일렉스,고원아파트2단지,5,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 천산로 28고원아파트2단지,제한없음,장안읍 천산로 28고원아파트2단지
1206,클린일렉스,동아고등학교,1,AC완속,부산광역시,사하구,부산광역시 사하구 괴정로244번길 63(619-41 동아고등학교),제한없음,괴정로244번길 63(619-41 동아고등학교)
1207,클린일렉스,동아고등학교,2,AC완속,부산광역시,사하구,부산광역시 사하구 괴정로244번길 63(619-41 동아고등학교),제한없음,괴정로244번길 63(619-41 동아고등학교)
1208,클린일렉스,부산 사직 골프랜드,7,DC콤보,부산광역시,연제구,부산광역시 연제구 경기장로 21부산 사직 골프랜드(거제동 1388),제한없음,경기장로 21부산 사직 골프랜드(거제동 1388)
1209,클린일렉스,신일오토밋션,1,AC완속,부산광역시,남구,부산광역시 남구 유엔로 212신일오토밋션,제한없음,엔로 212신일오토밋션
1210,클린일렉스,신일오토밋션,2,AC완속,부산광역시,남구,부산광역시 남구 유엔로 212신일오토밋션,제한없음,엔로 212신일오토밋션
1211,클린일렉스,항만 근로자 숙소,3,DC콤보,부산광역시,강서구,부산광역시 강서구 신항로 96-87항만근로자숙소(성북동 1501),제한없음,신항로 96-87항만근로자숙소(성북동 1501)
1212,클린일렉스,해운대메트로하이츠아파트,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로8번길 78(149-1 해운대메트로하이츠),제한없음, 좌동순환로8번길 78(149-1 해운대메트로하이츠)
1213,클린일렉스,해운대메트로하이츠아파트,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로8번길 78(149-1 해운대메트로하이츠),제한없음, 좌동순환로8번길 78(149-1 해운대메트로하이츠)
1214,클린일렉스,해운대메트로하이츠아파트,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로8번길 78(149-1 해운대메트로하이츠),제한없음, 좌동순환로8번길 78(149-1 해운대메트로하이츠)
1215,파워큐브,사직역삼정그린코아더베스트2차아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 사직로 16,제한없음,사직로 16
1216,파워큐브,사직역삼정그린코아더베스트2차아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 사직로 16,제한없음,사직로 16
1217,파워큐브,사직역삼정그린코아더베스트2차아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 사직로 16,제한없음,사직로 16
1218,파워큐브,센텀 T타워,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 66지하주차장,제한없음, 센텀중앙로 66지하주차장
1219,파워큐브,양정메트로하이츠아파트,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 진남로 477,제한없음, 진남로 477
1220,파워큐브,양정메트로하이츠아파트,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 진남로 477,제한없음, 진남로 477
1221,파워큐브,양정메트로하이츠아파트,3,AC완속,부산광역시,부산진구,부산광역시 부산진구 진남로 477,제한없음, 진남로 477
1222,파워큐브,양정메트로하이츠아파트,4,AC완속,부산광역시,부산진구,부산광역시 부산진구 진남로 477,제한없음, 진남로 477
1223,파워큐브,한국환경공단 부산울산경남환경본부,1,AC완속,부산광역시,북구,부산광역시 북구 낙동북로681번길 34(986-8 한국환경공단부산울산경남지역본부),제한없음,동북로681번길 34(986-8 한국환경공단부산울산경남지역본부)
1224,파워큐브,한국환경공단 부산울산경남환경본부,2,AC완속,부산광역시,북구,부산광역시 북구 낙동북로681번길 34(986-8 한국환경공단부산울산경남지역본부),제한없음,동북로681번길 34(986-8 한국환경공단부산울산경남지역본부)
1225,SK에너지,돌고래주유소,1,DC차데모+DC콤보,부산광역시,해운대구,부산광역시 해운대구 해운대로573번길 16(우동 640-8),제한없음, 해운대로573번길 16(우동 640-8)
1226,SK에너지,돌고래주유소,2,DC차데모+DC콤보,부산광역시,해운대구,부산광역시 해운대구 해운대로573번길 16(우동 640-8),제한없음, 해운대로573번길 16(우동 640-8)
1227,SK에너지,마리나주유소,1,DC차데모,부산광역시,해운대구,부산광역시 해운대구 해운대로 345(우동 1129-5),제한없음, 해운대로 345(우동 1129-5)
1228,SK에너지,마리나주유소,2,DC콤보,부산광역시,해운대구,부산광역시 해운대구 해운대로 345(우동 1129-5),제한없음, 해운대로 345(우동 1129-5)
1229,SK에너지,연지주유소,7,DC차데모+DC콤보,부산광역시,부산진구,부산광역시 부산진구 동평로 239연지주유소(연지동 202-4),제한없음, 동평로 239연지주유소(연지동 202-4)
1230,SK에너지,연지주유소,8,DC차데모+DC콤보,부산광역시,부산진구,부산광역시 부산진구 동평로 239연지주유소(연지동 202-4),제한없음, 동평로 239연지주유소(연지동 202-4)
1231,evMost,EV충전소 SK금사주유소 (ev Most),1,DC콤보,부산광역시,금정구,부산광역시 금정구 반송로 420(금사동 145-6),제한없음,반송로 420(금사동 145-6)
1232,차지인,IBK기업은행 신평동,1,AC완속,부산광역시,사하구,부산광역시 사하구 신산로 169(신평동 544-2),제한없음,신산로 169(신평동 544-2)
1233,매니지온,양무리교회,1,AC완속,부산광역시,북구,부산광역시 북구 양달로 104(309 대한예수교장로회양무리교회),제한없음,달로 104(309 대한예수교장로회양무리교회)
1234,한국컴퓨터,정관골프연습장,1,DC차데모+AC3상+DC콤보,부산광역시,기장군,부산광역시 기장군 정관읍 곰내길 593-16정관골프연습장,제한없음,정관읍 곰내길 593-16정관골프연습장
1235,타디스테크놀로지,부산은행 본점,1,AC완속,부산광역시,남구,부산광역시 남구 문현금융로 30부산은행 본점,제한없음,현금융로 30부산은행 본점
1236,타디스테크놀로지,부산은행 본점,2,AC완속,부산광역시,남구,부산광역시 남구 문현금융로 30부산은행 본점,제한없음,현금융로 30부산은행 본점
1237,한국전기차인프라기술,(주)응카,1,DC콤보,부산광역시,강서구,부산광역시 강서구 대저중앙로394번길 32(대저1동 361-68),제한없음,대저중앙로394번길 32(대저1동 361-68)
1238,한국전기차인프라기술,(주)응카,2,DC콤보,부산광역시,강서구,부산광역시 강서구 대저중앙로394번길 32(대저1동 361-68),제한없음,대저중앙로394번길 32(대저1동 361-68)
1239,삼성EVC,(주)아델라7,1,AC완속,부산광역시,남구,부산광역시 남구 황령대로319번나길 30,제한없음,령대로319번나길 30
1240,삼성EVC,(주)아델라7,2,AC완속,부산광역시,남구,부산광역시 남구 황령대로319번나길 30,제한없음,령대로319번나길 30
1241,삼성EVC,놀시스템즈코리아,1,AC완속,부산광역시,기장군,부산광역시 기장군 일광면 박영준길 8(161-1 신기준빌딩),제한없음,일광면 박영준길 8(161-1 신기준빌딩)
1242,삼성EVC,동래온천호텔,1,AC완속,부산광역시,동래구,부산광역시 동래구 동래로19번길 11,제한없음,동래로19번길 11
1243,삼성EVC,동래온천호텔,2,AC완속,부산광역시,동래구,부산광역시 동래구 동래로19번길 11,제한없음,동래로19번길 11
1244,삼성EVC,마르,1,AC완속,부산광역시,강서구,부산광역시 강서구 르노삼성대로 634,제한없음,르노삼성대로 634
1245,삼성EVC,마르,2,AC완속,부산광역시,강서구,부산광역시 강서구 르노삼성대로 634,제한없음,르노삼성대로 634
1246,삼성EVC,브이원모텔,1,AC완속,부산광역시,금정구,부산광역시 금정구 공단로 15,제한없음,공단로 15
1247,삼성EVC,브이원모텔,2,AC완속,부산광역시,금정구,부산광역시 금정구 공단로 15,제한없음,공단로 15
1248,삼성EVC,코아주차장,1,AC완속,부산광역시,북구,부산광역시 북구 금곡대로303번길 80(2266-3 코아프라자),제한없음,곡대로303번길 80(2266-3 코아프라자)
1249,삼성EVC,코아주차장,2,AC완속,부산광역시,북구,부산광역시 북구 금곡대로303번길 80(2266-3 코아프라자),제한없음,곡대로303번길 80(2266-3 코아프라자)
1250,휴맥스이브이,가야동원로얄듀크아파트,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 531(128-1 가야동원로얄듀크),제한없음, 가야대로 531(128-1 가야동원로얄듀크)
1251,휴맥스이브이,가야동원로얄듀크아파트,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 531(128-1 가야동원로얄듀크),제한없음, 가야대로 531(128-1 가야동원로얄듀크)
1252,휴맥스이브이,가야동원로얄듀크아파트,3,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 531(128-1 가야동원로얄듀크),제한없음, 가야대로 531(128-1 가야동원로얄듀크)
1253,휴맥스이브이,가야동원로얄듀크아파트,4,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 531(128-1 가야동원로얄듀크),제한없음, 가야대로 531(128-1 가야동원로얄듀크)
1254,휴맥스이브이,가야동원로얄듀크아파트,5,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 531(128-1 가야동원로얄듀크),제한없음, 가야대로 531(128-1 가야동원로얄듀크)
1255,휴맥스이브이,가야동원로얄듀크아파트,6,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 531(128-1 가야동원로얄듀크),제한없음, 가야대로 531(128-1 가야동원로얄듀크)
1256,휴맥스이브이,거제2차현대홈타운,1,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1257,휴맥스이브이,거제2차현대홈타운,2,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1258,휴맥스이브이,거제2차현대홈타운,3,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1259,휴맥스이브이,거제2차현대홈타운,4,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1260,휴맥스이브이,거제2차현대홈타운,5,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1261,휴맥스이브이,거제2차현대홈타운,6,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1262,휴맥스이브이,거제2차현대홈타운,7,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1263,휴맥스이브이,거제2차현대홈타운,8,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1264,휴맥스이브이,거제2차현대홈타운,9,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1265,휴맥스이브이,거제2차현대홈타운,10,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1266,휴맥스이브이,거제2차현대홈타운,11,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1267,휴맥스이브이,거제2차현대홈타운,12,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1268,휴맥스이브이,거제2차현대홈타운,13,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1269,휴맥스이브이,거제2차현대홈타운,14,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1270,휴맥스이브이,거제2차현대홈타운,15,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1271,휴맥스이브이,거제2차현대홈타운,16,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1272,휴맥스이브이,거제2차현대홈타운,17,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1273,휴맥스이브이,거제2차현대홈타운,18,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1274,휴맥스이브이,거제2차현대홈타운,19,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1275,휴맥스이브이,거제2차현대홈타운,20,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1276,휴맥스이브이,거제2차현대홈타운,21,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1277,휴맥스이브이,거제2차현대홈타운,22,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1278,휴맥스이브이,거제2차현대홈타운,23,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1279,휴맥스이브이,거제2차현대홈타운,24,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1280,휴맥스이브이,거제2차현대홈타운,25,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 16(거제2차 현대홈타운),제한없음,법원북로 16(거제2차 현대홈타운)
1281,휴맥스이브이,괴정경동메르빌아파트,1,AC완속,부산광역시,사하구,부산광역시 사하구 괴정로244번길 57(경동 메르빌),제한없음,괴정로244번길 57(경동 메르빌)
1282,휴맥스이브이,괴정경동메르빌아파트,2,AC완속,부산광역시,사하구,부산광역시 사하구 괴정로244번길 57(경동 메르빌),제한없음,괴정로244번길 57(경동 메르빌)
1283,휴맥스이브이,괴정경동메르빌아파트,3,AC완속,부산광역시,사하구,부산광역시 사하구 괴정로244번길 57(경동 메르빌),제한없음,괴정로244번길 57(경동 메르빌)
1284,휴맥스이브이,괴정경동메르빌아파트,4,AC완속,부산광역시,사하구,부산광역시 사하구 괴정로244번길 57(경동 메르빌),제한없음,괴정로244번길 57(경동 메르빌)
1285,휴맥스이브이,구서동쌍용예가,1,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1286,휴맥스이브이,구서동쌍용예가,2,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1287,휴맥스이브이,구서동쌍용예가,3,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1288,휴맥스이브이,구서동쌍용예가,4,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1289,휴맥스이브이,구서동쌍용예가,5,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1290,휴맥스이브이,구서동쌍용예가,6,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1291,휴맥스이브이,구서동쌍용예가,7,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1292,휴맥스이브이,구서동쌍용예가,8,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1293,휴맥스이브이,구서동쌍용예가,9,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1294,휴맥스이브이,구서동쌍용예가,10,AC완속,부산광역시,금정구,부산광역시 금정구 금샘로 261(1053 쌍용예가1단지),제한없음,금샘로 261(1053 쌍용예가1단지)
1295,휴맥스이브이,구서시티타워,1,AC완속,부산광역시,금정구,부산광역시 금정구 금정로233번길 31(415-3 시티타워),제한없음,금정로233번길 31(415-3 시티타워)
1296,휴맥스이브이,구서시티타워,2,AC완속,부산광역시,금정구,부산광역시 금정구 금정로233번길 31(415-3 시티타워),제한없음,금정로233번길 31(415-3 시티타워)
1297,휴맥스이브이,구서시티타워,3,AC완속,부산광역시,금정구,부산광역시 금정구 금정로233번길 31(415-3 시티타워),제한없음,금정로233번길 31(415-3 시티타워)
1298,휴맥스이브이,구서시티타워,4,AC완속,부산광역시,금정구,부산광역시 금정구 금정로233번길 31(415-3 시티타워),제한없음,금정로233번길 31(415-3 시티타워)
1299,휴맥스이브이,금강펜테리움아파트,1,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1300,휴맥스이브이,금강펜테리움아파트,2,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1301,휴맥스이브이,금강펜테리움아파트,3,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1302,휴맥스이브이,금강펜테리움아파트,4,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1303,휴맥스이브이,금강펜테리움아파트,5,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1304,휴맥스이브이,금강펜테리움아파트,6,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1305,휴맥스이브이,금강펜테리움아파트,7,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1306,휴맥스이브이,금강펜테리움아파트,8,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1307,휴맥스이브이,금강펜테리움아파트,9,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1308,휴맥스이브이,금강펜테리움아파트,10,AC완속,부산광역시,강서구,부산광역시 강서구 과학산단2로20번길 69(1184-1 지사금강펜테리움),제한없음,과학산단2로20번길 69(1184-1 지사금강펜테리움)
1309,휴맥스이브이,금곡화목타운,1,AC완속,부산광역시,북구,부산광역시 북구 효열로220번길 22(97-10 금곡화목타운),제한없음,열로220번길 22(97-10 금곡화목타운)
1310,휴맥스이브이,금곡화목타운,2,AC완속,부산광역시,북구,부산광역시 북구 효열로220번길 22(97-10 금곡화목타운),제한없음,열로220번길 22(97-10 금곡화목타운)
1311,휴맥스이브이,금곡화목타운,3,AC완속,부산광역시,북구,부산광역시 북구 효열로220번길 22(97-10 금곡화목타운),제한없음,열로220번길 22(97-10 금곡화목타운)
1312,휴맥스이브이,금곡화목타운,4,AC완속,부산광역시,북구,부산광역시 북구 효열로220번길 22(97-10 금곡화목타운),제한없음,열로220번길 22(97-10 금곡화목타운)
1313,휴맥스이브이,금곡화목타운,5,AC완속,부산광역시,북구,부산광역시 북구 효열로220번길 22(97-10 금곡화목타운),제한없음,열로220번길 22(97-10 금곡화목타운)
1314,휴맥스이브이,대우에덴프라자,1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 542(492-2 대우에덴프라자),제한없음,낙동대로 542(492-2 대우에덴프라자)
1315,휴맥스이브이,대우에덴프라자,2,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 542(492-2 대우에덴프라자),제한없음,낙동대로 542(492-2 대우에덴프라자)
1316,휴맥스이브이,대우에덴프라자,3,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 542(492-2 대우에덴프라자),제한없음,낙동대로 542(492-2 대우에덴프라자)
1317,휴맥스이브이,동덕현대아파트,1,AC완속,부산광역시,연제구,부산광역시 연제구 연미로 14(1829-1 동덕현대아파트),제한없음,연미로 14(1829-1 동덕현대아파트)
1318,휴맥스이브이,동덕현대아파트,2,AC완속,부산광역시,연제구,부산광역시 연제구 연미로 14(1829-1 동덕현대아파트),제한없음,연미로 14(1829-1 동덕현대아파트)
1319,휴맥스이브이,동덕현대아파트,3,AC완속,부산광역시,연제구,부산광역시 연제구 연미로 14(1829-1 동덕현대아파트),제한없음,연미로 14(1829-1 동덕현대아파트)
1320,휴맥스이브이,동덕현대아파트,4,AC완속,부산광역시,연제구,부산광역시 연제구 연미로 14(1829-1 동덕현대아파트),제한없음,연미로 14(1829-1 동덕현대아파트)
1321,휴맥스이브이,동덕현대아파트,5,AC완속,부산광역시,연제구,부산광역시 연제구 연미로 14(1829-1 동덕현대아파트),제한없음,연미로 14(1829-1 동덕현대아파트)
